"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","WKGPOP","TOT","PC_POP","A","1974",62.5241953979437,
"NOR","WKGPOP","TOT","PC_POP","A","1975",62.5190807120671,
"NOR","WKGPOP","TOT","PC_POP","A","1976",62.5568688308014,
"NOR","WKGPOP","TOT","PC_POP","A","1977",62.6261746872035,
"NOR","WKGPOP","TOT","PC_POP","A","1978",62.7238107815508,
"NOR","WKGPOP","TOT","PC_POP","A","1979",62.8751184157992,
"NOR","WKGPOP","TOT","PC_POP","A","1980",63.0746373867369,
"NOR","WKGPOP","TOT","PC_POP","A","1981",63.3101227088889,
"NOR","WKGPOP","TOT","PC_POP","A","1982",63.5351388869312,
"NOR","WKGPOP","TOT","PC_POP","A","1983",63.7622885578406,
"NOR","WKGPOP","TOT","PC_POP","A","1984",64.0581696375303,
"NOR","WKGPOP","TOT","PC_POP","A","1985",64.2704257994788,
"NOR","WKGPOP","TOT","PC_POP","A","1986",64.4102005179782,
"NOR","WKGPOP","TOT","PC_POP","A","1987",64.6038302755854,
"NOR","WKGPOP","TOT","PC_POP","A","1988",64.7401145364675,
"NOR","WKGPOP","TOT","PC_POP","A","1989",64.7674932202231,
"NOR","WKGPOP","TOT","PC_POP","A","1990",64.7472247868431,
"NOR","WKGPOP","TOT","PC_POP","A","1991",64.7039071852845,
"NOR","WKGPOP","TOT","PC_POP","A","1992",64.6428223983919,
"NOR","WKGPOP","TOT","PC_POP","A","1993",64.6103974411779,
"NOR","WKGPOP","TOT","PC_POP","A","1994",64.5983479276689,
"NOR","WKGPOP","TOT","PC_POP","A","1995",64.5797255313892,
"NOR","WKGPOP","TOT","PC_POP","A","1996",64.5603775466815,
"NOR","WKGPOP","TOT","PC_POP","A","1997",64.5654934510862,
"NOR","WKGPOP","TOT","PC_POP","A","1998",64.6274313347843,
"NOR","WKGPOP","TOT","PC_POP","A","1999",64.7224342014583,
"NOR","WKGPOP","TOT","PC_POP","A","2000",64.8293365379841,
"NOR","WKGPOP","TOT","PC_POP","A","2001",64.9584480477085,
"NOR","WKGPOP","TOT","PC_POP","A","2002",65.1177559524715,
"NOR","WKGPOP","TOT","PC_POP","A","2003",65.2913038220702,
"NOR","WKGPOP","TOT","PC_POP","A","2004",65.4617719994015,
"NOR","WKGPOP","TOT","PC_POP","A","2005",65.6486837412208,
"NOR","WKGPOP","TOT","PC_POP","A","2006",65.876194274947,
"NOR","WKGPOP","TOT","PC_POP","A","2007",66.1063043993446,
"NOR","WKGPOP","TOT","PC_POP","A","2008",66.2586313746339,
"NOR","WKGPOP","TOT","PC_POP","A","2009",66.2703708397843,
"NOR","WKGPOP","TOT","PC_POP","A","2010",66.2080894566102,
"NOR","WKGPOP","TOT","PC_POP","A","2011",66.126815003728,
"NOR","WKGPOP","TOT","PC_POP","A","2012",66.030330528154,
"NOR","WKGPOP","TOT","PC_POP","A","2013",65.9321900778537,
"NOR","WKGPOP","TOT","PC_POP","A","2014",65.8380158005165,
"NOR","WKGPOP","TOT","PC_POP","A","2015",65.743488600354,
"NOR","WKGPOP","TOT","PC_POP","A","2016",65.6085041075966,
"NOR","WKGPOP","TOT","PC_POP","A","2017",65.4357760568812,
"NOR","WKGPOP","TOT","PC_POP","A","2018",65.2746767832925,
"NOR","WKGPOP","TOT","PC_POP","A","2019",65.1662626757865,
"NOR","WKGPOP","TOT","PC_POP","A","2020",65.0590987368277,
"POL","WKGPOP","TOT","PC_POP","A","1950",65.3842669316037,
"POL","WKGPOP","TOT","PC_POP","A","1951",64.9251772326344,
"POL","WKGPOP","TOT","PC_POP","A","1952",64.6981473061857,
"POL","WKGPOP","TOT","PC_POP","A","1953",64.4670193029968,
"POL","WKGPOP","TOT","PC_POP","A","1954",64.0964800749052,
"POL","WKGPOP","TOT","PC_POP","A","1955",63.5714448636881,
"POL","WKGPOP","TOT","PC_POP","A","1956",63.0358633929424,
"POL","WKGPOP","TOT","PC_POP","A","1957",62.336709943398,
"POL","WKGPOP","TOT","PC_POP","A","1958",61.6124533347802,
"POL","WKGPOP","TOT","PC_POP","A","1959",61.0487899260403,
"POL","WKGPOP","TOT","PC_POP","A","1960",60.1834356835704,
"POL","WKGPOP","TOT","PC_POP","A","1961",60.5543745599076,
"POL","WKGPOP","TOT","PC_POP","A","1962",60.7477929949644,
"POL","WKGPOP","TOT","PC_POP","A","1963",61.1207230807829,
"POL","WKGPOP","TOT","PC_POP","A","1964",61.6086671886834,
"POL","WKGPOP","TOT","PC_POP","A","1965",62.1468191097889,
"POL","WKGPOP","TOT","PC_POP","A","1966",62.6872357877469,
"POL","WKGPOP","TOT","PC_POP","A","1967",63.2699826884006,
"POL","WKGPOP","TOT","PC_POP","A","1968",63.7920680518065,
"POL","WKGPOP","TOT","PC_POP","A","1969",64.3656447069737,
"POL","WKGPOP","TOT","PC_POP","A","1970",65.125256301109,
"POL","WKGPOP","TOT","PC_POP","A","1971",65.2961580975529,
"POL","WKGPOP","TOT","PC_POP","A","1972",65.7578323454699,
"POL","WKGPOP","TOT","PC_POP","A","1973",66.1286406675719,
"POL","WKGPOP","TOT","PC_POP","A","1974",66.3578691382579,
"POL","WKGPOP","TOT","PC_POP","A","1975",66.4327365746942,
"POL","WKGPOP","TOT","PC_POP","A","1976",66.378926477003,
"POL","WKGPOP","TOT","PC_POP","A","1977",66.2004256435666,
"POL","WKGPOP","TOT","PC_POP","A","1978",66.0194004763572,
"POL","WKGPOP","TOT","PC_POP","A","1979",65.7645246732921,
"POL","WKGPOP","TOT","PC_POP","A","1980",65.6172958927252,
"POL","WKGPOP","TOT","PC_POP","A","1981",65.5579426427431,
"POL","WKGPOP","TOT","PC_POP","A","1982",65.5030348453839,
"POL","WKGPOP","TOT","PC_POP","A","1983",65.4074966412295,
"POL","WKGPOP","TOT","PC_POP","A","1984",65.2381817337092,
"POL","WKGPOP","TOT","PC_POP","A","1985",65.0525800607215,
"POL","WKGPOP","TOT","PC_POP","A","1986",64.9131516257841,
"POL","WKGPOP","TOT","PC_POP","A","1987",64.8458002967097,
"POL","WKGPOP","TOT","PC_POP","A","1988",64.7764755977507,
"POL","WKGPOP","TOT","PC_POP","A","1989",64.7265555277154,
"POL","WKGPOP","TOT","PC_POP","A","1990",65.1897818855918,
"POL","WKGPOP","TOT","PC_POP","A","1991",65.5575527769395,
"POL","WKGPOP","TOT","PC_POP","A","1992",65.9253146816509,
"POL","WKGPOP","TOT","PC_POP","A","1993",66.2763925590644,
"POL","WKGPOP","TOT","PC_POP","A","1994",66.6017463139182,
"POL","WKGPOP","TOT","PC_POP","A","1995",66.9205345595632,
"POL","WKGPOP","TOT","PC_POP","A","1996",67.2307973569433,
"POL","WKGPOP","TOT","PC_POP","A","1997",67.5402172777604,
"POL","WKGPOP","TOT","PC_POP","A","1998",67.8477673149007,
"POL","WKGPOP","TOT","PC_POP","A","1999",68.0258688267572,
"POL","WKGPOP","TOT","PC_POP","A","2000",68.3139233650895,
"POL","WKGPOP","TOT","PC_POP","A","2001",68.7954081664134,
"POL","WKGPOP","TOT","PC_POP","A","2002",69.1974594989718,
"POL","WKGPOP","TOT","PC_POP","A","2003",69.6224944840549,
"POL","WKGPOP","TOT","PC_POP","A","2004",69.9837971198145,
"POL","WKGPOP","TOT","PC_POP","A","2005",70.3221741872456,
"POL","WKGPOP","TOT","PC_POP","A","2006",70.6410320055107,
"POL","WKGPOP","TOT","PC_POP","A","2007",70.9280207950647,
"POL","WKGPOP","TOT","PC_POP","A","2008",71.1512534044511,
"POL","WKGPOP","TOT","PC_POP","A","2009",71.2689664344103,
"POL","WKGPOP","TOT","PC_POP","A","2010",71.3133779489717,
"POL","WKGPOP","TOT","PC_POP","A","2011",71.221037817123,
"POL","WKGPOP","TOT","PC_POP","A","2012",70.903551685509,
"POL","WKGPOP","TOT","PC_POP","A","2013",70.5100820219085,
"POL","WKGPOP","TOT","PC_POP","A","2014",70.0206062489884,
"POL","WKGPOP","TOT","PC_POP","A","2015",69.506071267045,
"POL","WKGPOP","TOT","PC_POP","A","2016",68.9105124497847,
"POL","WKGPOP","TOT","PC_POP","A","2017",68.2442451587938,
"POL","WKGPOP","TOT","PC_POP","A","2018",67.553187986017,
"POL","WKGPOP","TOT","PC_POP","A","2019",66.894569847985,
"POL","WKGPOP","TOT","PC_POP","A","2020",66.2552364249908,
"PRT","WKGPOP","TOT","PC_POP","A","1950",63.7514514162588,
"PRT","WKGPOP","TOT","PC_POP","A","1951",63.6290231047567,
"PRT","WKGPOP","TOT","PC_POP","A","1952",63.6982334794477,
"PRT","WKGPOP","TOT","PC_POP","A","1953",63.7053088388587,
"PRT","WKGPOP","TOT","PC_POP","A","1954",63.7361283800272,
"PRT","WKGPOP","TOT","PC_POP","A","1955",63.5837772306019,
"PRT","WKGPOP","TOT","PC_POP","A","1956",63.3527850909016,
"PRT","WKGPOP","TOT","PC_POP","A","1957",63.1393917482289,
"PRT","WKGPOP","TOT","PC_POP","A","1958",62.927438889546,
"PRT","WKGPOP","TOT","PC_POP","A","1959",62.8334551966317,
"PRT","WKGPOP","TOT","PC_POP","A","1960",62.8412561432315,
"PRT","WKGPOP","TOT","PC_POP","A","1961",62.8876276749529,
"PRT","WKGPOP","TOT","PC_POP","A","1962",62.8798580384557,
"PRT","WKGPOP","TOT","PC_POP","A","1963",62.908711783756,
"PRT","WKGPOP","TOT","PC_POP","A","1964",62.9509156519964,
"PRT","WKGPOP","TOT","PC_POP","A","1965",62.7469066004193,
"PRT","WKGPOP","TOT","PC_POP","A","1966",62.4331681034241,
"PRT","WKGPOP","TOT","PC_POP","A","1967",62.2304642955337,
"PRT","WKGPOP","TOT","PC_POP","A","1968",62.0506074134429,
"PRT","WKGPOP","TOT","PC_POP","A","1969",61.8957249644741,
"PRT","WKGPOP","TOT","PC_POP","A","1970",61.8468483880581,
"PRT","WKGPOP","TOT","PC_POP","A","1971",61.8138066152962,
"PRT","WKGPOP","TOT","PC_POP","A","1972",61.8010190801027,
"PRT","WKGPOP","TOT","PC_POP","A","1973",61.9623563979129,
"PRT","WKGPOP","TOT","PC_POP","A","1974",62.2542760823532,
"PRT","WKGPOP","TOT","PC_POP","A","1975",62.2676258603563,
"PRT","WKGPOP","TOT","PC_POP","A","1976",62.1579612758358,
"PRT","WKGPOP","TOT","PC_POP","A","1977",62.232982371164,
"PRT","WKGPOP","TOT","PC_POP","A","1978",62.3860440943803,
"PRT","WKGPOP","TOT","PC_POP","A","1979",62.6142882228305,
"PRT","WKGPOP","TOT","PC_POP","A","1980",62.8902985017317,
"PRT","WKGPOP","TOT","PC_POP","A","1981",63.1887690234562,
"PRT","WKGPOP","TOT","PC_POP","A","1982",63.4815949380587,
"PRT","WKGPOP","TOT","PC_POP","A","1983",63.8270151282428,
"PRT","WKGPOP","TOT","PC_POP","A","1984",64.1954438432401,
"PRT","WKGPOP","TOT","PC_POP","A","1985",64.5003553110041,
"PRT","WKGPOP","TOT","PC_POP","A","1986",64.7861472648506,
"PRT","WKGPOP","TOT","PC_POP","A","1987",65.1090791797692,
"PRT","WKGPOP","TOT","PC_POP","A","1988",65.4439094934833,
"PRT","WKGPOP","TOT","PC_POP","A","1989",65.7810894552724,
"PRT","WKGPOP","TOT","PC_POP","A","1990",66.1795775670731,
"PRT","WKGPOP","TOT","PC_POP","A","1991",66.5448254985952,
"PRT","WKGPOP","TOT","PC_POP","A","1992",66.8134422795654,
"PRT","WKGPOP","TOT","PC_POP","A","1993",67.0165091694666,
"PRT","WKGPOP","TOT","PC_POP","A","1994",67.170376894418,
"PRT","WKGPOP","TOT","PC_POP","A","1995",67.3099095806816,
"PRT","WKGPOP","TOT","PC_POP","A","1996",67.4109043427257,
"PRT","WKGPOP","TOT","PC_POP","A","1997",67.4633793310639,
"PRT","WKGPOP","TOT","PC_POP","A","1998",67.4775860623161,
"PRT","WKGPOP","TOT","PC_POP","A","1999",67.4732487178293,
"PRT","WKGPOP","TOT","PC_POP","A","2000",67.4381514763314,
"PRT","WKGPOP","TOT","PC_POP","A","2001",67.3400032993263,
"PRT","WKGPOP","TOT","PC_POP","A","2002",67.2066010402192,
"PRT","WKGPOP","TOT","PC_POP","A","2003",67.0767479431955,
"PRT","WKGPOP","TOT","PC_POP","A","2004",66.9302845583321,
"PRT","WKGPOP","TOT","PC_POP","A","2005",66.8066841658788,
"PRT","WKGPOP","TOT","PC_POP","A","2006",66.7454312218027,
"PRT","WKGPOP","TOT","PC_POP","A","2007",66.7130498934194,
"PRT","WKGPOP","TOT","PC_POP","A","2008",66.6444153495634,
"PRT","WKGPOP","TOT","PC_POP","A","2009",66.5144212902301,
"PRT","WKGPOP","TOT","PC_POP","A","2010",66.32972354371,
"PRT","WKGPOP","TOT","PC_POP","A","2011",66.1278679035624,
"PRT","WKGPOP","TOT","PC_POP","A","2012",65.9369490378055,
"PRT","WKGPOP","TOT","PC_POP","A","2013",65.6961766881397,
"PRT","WKGPOP","TOT","PC_POP","A","2014",65.4501369884218,
"PRT","WKGPOP","TOT","PC_POP","A","2015",65.2586831762964,
"PRT","WKGPOP","TOT","PC_POP","A","2016",65.0344006748761,
"PRT","WKGPOP","TOT","PC_POP","A","2017",64.7766278652078,
"PRT","WKGPOP","TOT","PC_POP","A","2018",64.5610309085474,
"PRT","WKGPOP","TOT","PC_POP","A","2019",64.3738450008521,
"PRT","WKGPOP","TOT","PC_POP","A","2020",64.2146868716817,
"SVK","WKGPOP","TOT","PC_POP","A","1950",64.5383528428045,
"SVK","WKGPOP","TOT","PC_POP","A","1951",64.1945245786329,
"SVK","WKGPOP","TOT","PC_POP","A","1952",63.7481356114169,
"SVK","WKGPOP","TOT","PC_POP","A","1953",63.442668184967,
"SVK","WKGPOP","TOT","PC_POP","A","1954",63.0341311348522,
"SVK","WKGPOP","TOT","PC_POP","A","1955",62.7542632012389,
"SVK","WKGPOP","TOT","PC_POP","A","1956",62.4683564859863,
"SVK","WKGPOP","TOT","PC_POP","A","1957",62.1776214357082,
"SVK","WKGPOP","TOT","PC_POP","A","1958",61.9082090112933,
"SVK","WKGPOP","TOT","PC_POP","A","1959",61.7614017499574,
"SVK","WKGPOP","TOT","PC_POP","A","1960",61.5407070628676,
"SVK","WKGPOP","TOT","PC_POP","A","1961",61.4304181535347,
"SVK","WKGPOP","TOT","PC_POP","A","1962",61.4063145932947,
"SVK","WKGPOP","TOT","PC_POP","A","1963",61.5244935341179,
"SVK","WKGPOP","TOT","PC_POP","A","1964",61.6085818016802,
"SVK","WKGPOP","TOT","PC_POP","A","1965",61.7552836968215,
"SVK","WKGPOP","TOT","PC_POP","A","1966",62.0580930085347,
"SVK","WKGPOP","TOT","PC_POP","A","1967",62.4373157667697,
"SVK","WKGPOP","TOT","PC_POP","A","1968",62.832585729146,
"SVK","WKGPOP","TOT","PC_POP","A","1969",63.2082425915176,
"SVK","WKGPOP","TOT","PC_POP","A","1970",63.5415491230019,
"SVK","WKGPOP","TOT","PC_POP","A","1971",63.6965517604408,
"SVK","WKGPOP","TOT","PC_POP","A","1972",63.9758459466574,
"SVK","WKGPOP","TOT","PC_POP","A","1973",64.0933330144141,
"SVK","WKGPOP","TOT","PC_POP","A","1974",64.0396511287325,
"SVK","WKGPOP","TOT","PC_POP","A","1975",63.9062806941361,
"SVK","WKGPOP","TOT","PC_POP","A","1976",63.8110790127973,
"SVK","WKGPOP","TOT","PC_POP","A","1977",63.6743493198155,
"SVK","WKGPOP","TOT","PC_POP","A","1978",63.5320063299407,
"SVK","WKGPOP","TOT","PC_POP","A","1979",63.4016521116557,
"SVK","WKGPOP","TOT","PC_POP","A","1980",63.4024305368163,
"SVK","WKGPOP","TOT","PC_POP","A","1981",63.6820933173239,
"SVK","WKGPOP","TOT","PC_POP","A","1982",63.9373502651951,
"SVK","WKGPOP","TOT","PC_POP","A","1983",64.1824855637895,
"SVK","WKGPOP","TOT","PC_POP","A","1984",64.251395211009,
"SVK","WKGPOP","TOT","PC_POP","A","1985",64.1457835645742,
"SVK","WKGPOP","TOT","PC_POP","A","1986",64.0388623531594,
"SVK","WKGPOP","TOT","PC_POP","A","1987",63.9606831215736,
"SVK","WKGPOP","TOT","PC_POP","A","1988",63.986730449885,
"SVK","WKGPOP","TOT","PC_POP","A","1989",64.1570824076331,
"SVK","WKGPOP","TOT","PC_POP","A","1990",64.4281352885193,
"SVK","WKGPOP","TOT","PC_POP","A","1991",64.8387100437521,
"SVK","WKGPOP","TOT","PC_POP","A","1992",65.1806761431509,
"SVK","WKGPOP","TOT","PC_POP","A","1993",65.574747700874,
"SVK","WKGPOP","TOT","PC_POP","A","1994",66.0504995593196,
"SVK","WKGPOP","TOT","PC_POP","A","1995",66.542554024516,
"SVK","WKGPOP","TOT","PC_POP","A","1996",67.0058932303496,
"SVK","WKGPOP","TOT","PC_POP","A","1997",67.4608362669793,
"SVK","WKGPOP","TOT","PC_POP","A","1998",67.9707490410632,
"SVK","WKGPOP","TOT","PC_POP","A","1999",68.5113813368762,
"SVK","WKGPOP","TOT","PC_POP","A","2000",69.0612606303763,
"SVK","WKGPOP","TOT","PC_POP","A","2001",69.5720456970359,
"SVK","WKGPOP","TOT","PC_POP","A","2002",70.1193888833011,
"SVK","WKGPOP","TOT","PC_POP","A","2003",70.643601446379,
"SVK","WKGPOP","TOT","PC_POP","A","2004",71.0800260247235,
"SVK","WKGPOP","TOT","PC_POP","A","2005",71.4559374527243,
"SVK","WKGPOP","TOT","PC_POP","A","2006",71.7986253112489,
"SVK","WKGPOP","TOT","PC_POP","A","2007",72.0998835444145,
"SVK","WKGPOP","TOT","PC_POP","A","2008",72.3311679808958,
"SVK","WKGPOP","TOT","PC_POP","A","2009",72.4112252125822,
"SVK","WKGPOP","TOT","PC_POP","A","2010",72.3406672480181,
"SVK","WKGPOP","TOT","PC_POP","A","2011",71.9060555899691,
"SVK","WKGPOP","TOT","PC_POP","A","2012",71.6690962813488,
"SVK","WKGPOP","TOT","PC_POP","A","2013",71.3224101152835,
"SVK","WKGPOP","TOT","PC_POP","A","2014",70.9325977748328,
"SVK","WKGPOP","TOT","PC_POP","A","2015",70.4723744909128,
"SVK","WKGPOP","TOT","PC_POP","A","2016",69.8859513727035,
"SVK","WKGPOP","TOT","PC_POP","A","2017",69.210328701766,
"SVK","WKGPOP","TOT","PC_POP","A","2018",68.5417533196965,
"SVK","WKGPOP","TOT","PC_POP","A","2019",67.902808633504,
"SVK","WKGPOP","TOT","PC_POP","A","2020",67.3078758495186,
"ESP","WKGPOP","TOT","PC_POP","A","1950",66.2829580073684,
"ESP","WKGPOP","TOT","PC_POP","A","1951",66.2402293156322,
"ESP","WKGPOP","TOT","PC_POP","A","1952",66.1359666718229,
"ESP","WKGPOP","TOT","PC_POP","A","1953",65.9393133513005,
"ESP","WKGPOP","TOT","PC_POP","A","1954",65.6887956046378,
"ESP","WKGPOP","TOT","PC_POP","A","1955",65.4394604699634,
"ESP","WKGPOP","TOT","PC_POP","A","1956",65.2183560174078,
"ESP","WKGPOP","TOT","PC_POP","A","1957",64.9661047022461,
"ESP","WKGPOP","TOT","PC_POP","A","1958",64.7347914353716,
"ESP","WKGPOP","TOT","PC_POP","A","1959",64.5547066697984,
"ESP","WKGPOP","TOT","PC_POP","A","1960",64.423162727248,
"ESP","WKGPOP","TOT","PC_POP","A","1961",64.1854723369775,
"ESP","WKGPOP","TOT","PC_POP","A","1962",64.1507597853824,
"ESP","WKGPOP","TOT","PC_POP","A","1963",64.0072255654447,
"ESP","WKGPOP","TOT","PC_POP","A","1964",63.8694405219747,
"ESP","WKGPOP","TOT","PC_POP","A","1965",63.7373157884393,
"ESP","WKGPOP","TOT","PC_POP","A","1966",63.6311760230416,
"ESP","WKGPOP","TOT","PC_POP","A","1967",63.3919211752845,
"ESP","WKGPOP","TOT","PC_POP","A","1968",63.0801583721988,
"ESP","WKGPOP","TOT","PC_POP","A","1969",62.8494753783777,
"ESP","WKGPOP","TOT","PC_POP","A","1970",62.6222083145769,
"ESP","WKGPOP","TOT","PC_POP","A","1971",62.4379527706611,
"ESP","WKGPOP","TOT","PC_POP","A","1972",62.3583719337722,
"ESP","WKGPOP","TOT","PC_POP","A","1973",62.2983573699604,
"ESP","WKGPOP","TOT","PC_POP","A","1974",62.2012325137376,
"ESP","WKGPOP","TOT","PC_POP","A","1975",62.1039666480179,
"ESP","WKGPOP","TOT","PC_POP","A","1976",62.0653504544198,
"ESP","WKGPOP","TOT","PC_POP","A","1977",62.1089872577367,
"ESP","WKGPOP","TOT","PC_POP","A","1978",62.2576797120136,
"ESP","WKGPOP","TOT","PC_POP","A","1979",62.517220223033,
"ESP","WKGPOP","TOT","PC_POP","A","1980",62.8611158536337,
"ESP","WKGPOP","TOT","PC_POP","A","1981",63.2013916365488,
"ESP","WKGPOP","TOT","PC_POP","A","1982",63.5860276596997,
"ESP","WKGPOP","TOT","PC_POP","A","1983",63.9894751249487,
"ESP","WKGPOP","TOT","PC_POP","A","1984",64.3712066125398,
"ESP","WKGPOP","TOT","PC_POP","A","1985",64.738892596971,
"ESP","WKGPOP","TOT","PC_POP","A","1986",65.0974188724389,
"ESP","WKGPOP","TOT","PC_POP","A","1987",65.4148838324649,
"ESP","WKGPOP","TOT","PC_POP","A","1988",65.7555621979776,
"ESP","WKGPOP","TOT","PC_POP","A","1989",66.1317783756099,
"ESP","WKGPOP","TOT","PC_POP","A","1990",66.5399966912696,
"ESP","WKGPOP","TOT","PC_POP","A","1991",66.9656235685303,
"ESP","WKGPOP","TOT","PC_POP","A","1992",67.358650289134,
"ESP","WKGPOP","TOT","PC_POP","A","1993",67.704447815715,
"ESP","WKGPOP","TOT","PC_POP","A","1994",68.0125392968778,
"ESP","WKGPOP","TOT","PC_POP","A","1995",68.2664384293672,
"ESP","WKGPOP","TOT","PC_POP","A","1996",68.4587443373005,
"ESP","WKGPOP","TOT","PC_POP","A","1997",68.5883666241581,
"ESP","WKGPOP","TOT","PC_POP","A","1998",68.6422755659674,
"ESP","WKGPOP","TOT","PC_POP","A","1999",68.6777327145156,
"ESP","WKGPOP","TOT","PC_POP","A","2000",68.6473944236908,
"ESP","WKGPOP","TOT","PC_POP","A","2001",68.5230594703941,
"ESP","WKGPOP","TOT","PC_POP","A","2002",68.563736254186,
"ESP","WKGPOP","TOT","PC_POP","A","2003",68.647496028733,
"ESP","WKGPOP","TOT","PC_POP","A","2004",68.8340922685114,
"ESP","WKGPOP","TOT","PC_POP","A","2005",68.9839359820266,
"ESP","WKGPOP","TOT","PC_POP","A","2006",68.8752550945017,
"ESP","WKGPOP","TOT","PC_POP","A","2007",68.9460501418295,
"ESP","WKGPOP","TOT","PC_POP","A","2008",68.8250933727512,
"ESP","WKGPOP","TOT","PC_POP","A","2009",68.4894975041813,
"ESP","WKGPOP","TOT","PC_POP","A","2010",68.0922428471007,
"ESP","WKGPOP","TOT","PC_POP","A","2011",67.7077263590022,
"ESP","WKGPOP","TOT","PC_POP","A","2012",67.3657133733377,
"ESP","WKGPOP","TOT","PC_POP","A","2013",66.9133841658905,
"ESP","WKGPOP","TOT","PC_POP","A","2014",66.5048007729955,
"ESP","WKGPOP","TOT","PC_POP","A","2015",66.2592442872786,
"ESP","WKGPOP","TOT","PC_POP","A","2016",66.0756453289841,
"ESP","WKGPOP","TOT","PC_POP","A","2017",65.9188905803337,
"ESP","WKGPOP","TOT","PC_POP","A","2018",65.8485682945003,
"ESP","WKGPOP","TOT","PC_POP","A","2019",65.8794186427795,
"ESP","WKGPOP","TOT","PC_POP","A","2020",65.9562100658675,
"SWE","WKGPOP","TOT","PC_POP","A","1950",66.5122591105304,
"SWE","WKGPOP","TOT","PC_POP","A","1951",66.190251588333,
"SWE","WKGPOP","TOT","PC_POP","A","1952",65.9009709214806,
"SWE","WKGPOP","TOT","PC_POP","A","1953",65.6355932085219,
"SWE","WKGPOP","TOT","PC_POP","A","1954",65.4606572383093,
"SWE","WKGPOP","TOT","PC_POP","A","1955",65.327707816056,
"SWE","WKGPOP","TOT","PC_POP","A","1956",65.181074145165,
"SWE","WKGPOP","TOT","PC_POP","A","1957",65.1577345344739,
"SWE","WKGPOP","TOT","PC_POP","A","1958",65.2967549391271,
"SWE","WKGPOP","TOT","PC_POP","A","1959",65.5309943175911,
"SWE","WKGPOP","TOT","PC_POP","A","1960",65.8206824496253,
"SWE","WKGPOP","TOT","PC_POP","A","1961",66.1006824735858,
"SWE","WKGPOP","TOT","PC_POP","A","1962",66.3263057915658,
"SWE","WKGPOP","TOT","PC_POP","A","1963",66.4641284447826,
"SWE","WKGPOP","TOT","PC_POP","A","1964",66.4802200029734,
"SWE","WKGPOP","TOT","PC_POP","A","1965",66.3810478917879,
"SWE","WKGPOP","TOT","PC_POP","A","1966",66.1896860765427,
"SWE","WKGPOP","TOT","PC_POP","A","1967",65.9545787195686,
"SWE","WKGPOP","TOT","PC_POP","A","1968",65.7704771751192,
"SWE","WKGPOP","TOT","PC_POP","A","1969",65.6329806273605,
"SWE","WKGPOP","TOT","PC_POP","A","1970",65.4863922664834,
"SWE","WKGPOP","TOT","PC_POP","A","1971",65.2815305233483,
"SWE","WKGPOP","TOT","PC_POP","A","1972",65.0128648139398,
"SWE","WKGPOP","TOT","PC_POP","A","1973",64.7319289364993,
"SWE","WKGPOP","TOT","PC_POP","A","1974",64.4503160444097,
"SWE","WKGPOP","TOT","PC_POP","A","1975",64.1964234164945,
"SWE","WKGPOP","TOT","PC_POP","A","1976",64.018197321458,
"SWE","WKGPOP","TOT","PC_POP","A","1977",63.9050260596271,
"SWE","WKGPOP","TOT","PC_POP","A","1978",63.8735707531923,
"SWE","WKGPOP","TOT","PC_POP","A","1979",63.9592472769785,
"SWE","WKGPOP","TOT","PC_POP","A","1980",64.1164640730009,
"SWE","WKGPOP","TOT","PC_POP","A","1981",64.2980779238511,
"SWE","WKGPOP","TOT","PC_POP","A","1982",64.4750314104304,
"SWE","WKGPOP","TOT","PC_POP","A","1983",64.6097472393227,
"SWE","WKGPOP","TOT","PC_POP","A","1984",64.675853870795,
"SWE","WKGPOP","TOT","PC_POP","A","1985",64.6012791277233,
"SWE","WKGPOP","TOT","PC_POP","A","1986",64.4739722125579,
"SWE","WKGPOP","TOT","PC_POP","A","1987",64.4280279697163,
"SWE","WKGPOP","TOT","PC_POP","A","1988",64.4032353292243,
"SWE","WKGPOP","TOT","PC_POP","A","1989",64.3704979619,
"SWE","WKGPOP","TOT","PC_POP","A","1990",64.2832890554952,
"SWE","WKGPOP","TOT","PC_POP","A","1991",64.1232319443877,
"SWE","WKGPOP","TOT","PC_POP","A","1992",63.951700869802,
"SWE","WKGPOP","TOT","PC_POP","A","1993",63.8005390340926,
"SWE","WKGPOP","TOT","PC_POP","A","1994",63.7023002956129,
"SWE","WKGPOP","TOT","PC_POP","A","1995",63.6823231233822,
